collection_code,event_id,catalog_number,occurrence_id,scientific_name,identification_qualifier,individual_count,class,feeding_type,life_mode,habitat
GB,GB_GB12R1,1522,CIM-UH_GB_1522,Eulithidium thalassicola,,4,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1523,CIM-UH_GB_1523,Finella adamsi,,3,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R1,1524,CIM-UH_GB_1524,Finella dubia,,3,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R1,1525,CIM-UH_GB_1525,Gouldia cerina,,10,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1526,CIM-UH_GB_1526,Granulina antillensis,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1527,CIM-UH_GB_1527,Ithycythara ,sp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1528,CIM-UH_GB_1528,Laevicardium serratum,,2,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1529,CIM-UH_GB_1529,Lucina pensylvanica,,12,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB12R1,1530,CIM-UH_GB_1530,Meioceras nitidum,,3,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1531,CIM-UH_GB_1531,Modulus modulus,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1532,CIM-UH_GB_1532,Nassarius ,spp.,5,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1533,CIM-UH_GB_1533,Parvilucina ,spp.,29,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB12R1,1534,CIM-UH_GB_1534,Phosinella sagraiana,,7,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1535,CIM-UH_GB_1535,Pilsbryspira albocincta,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1536,CIM-UH_GB_1536,Scissula similis,,1,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB12R1,1537,CIM-UH_GB_1537,Smaragdia viridis,,10,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1538,CIM-UH_GB_1538,Suturoglypta occidualis,,3,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1539,CIM-UH_GB_1539,Suturoglypta ,spp.,2,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R1,1540,CIM-UH_GB_1540,Transennella gerrardi,,8,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1541,CIM-UH_GB_1541,Trochomodulus carchedonius,,4,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1542,CIM-UH_GB_1542,Tucetona pectinata,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R1,1543,CIM-UH_GB_1543,Weinkauffia macandrewii,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R1,1544,CIM-UH_GB_1544,Zebina browniana,,5,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R2,1545,CIM-UH_GB_1545,Agathotoma ecthymata,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R2,1546,CIM-UH_GB_1546,Americardia guppyi,,4,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R2,1547,CIM-UH_GB_1547,Carditopsis smithii,,4,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R2,1548,CIM-UH_GB_1548,Cerithium atratum,,1,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R2,1549,CIM-UH_GB_1549,Cerithium eburneum,,2,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R2,1550,CIM-UH_GB_1550,Cerithium litteratum,,17,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R2,1551,CIM-UH_GB_1551,Ctena imbricatula,,7,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB12R2,1552,CIM-UH_GB_1552,Eoacmaea pustulata,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R2,1553,CIM-UH_GB_1553,Ervilia nitens,,8,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R2,1554,CIM-UH_GB_1554,Eulithidium affine,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R2,1555,CIM-UH_GB_1555,Gouldia cerina,,5,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R2,1556,CIM-UH_GB_1556,Laevicardium ,sp.,2,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R2,1557,CIM-UH_GB_1557,Limopsis ,sp.,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R2,1558,CIM-UH_GB_1558,Lucina pensylvanica,,5,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB12R2,1559,CIM-UH_GB_1559,Parvilucina ,spp.,2,Bivalvia,Chemosymbiont,Benthic,seagrass
GB,GB_GB12R2,1560,CIM-UH_GB_1560,Phrontis antillarum,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R2,1561,CIM-UH_GB_1561,Polinices lacteus,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R2,1562,CIM-UH_GB_1562,Semele bellastriata,,13,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB12R2,1563,CIM-UH_GB_1563,Smaragdia viridis,,8,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R2,1564,CIM-UH_GB_1564,Suturoglypta ,spp.,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R2,1565,CIM-UH_GB_1565,Trochomodulus carchedonius,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R2,1566,CIM-UH_GB_1566,Turbo castanea,,3,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R3,1567,CIM-UH_GB_1567,Amerycina periscopiana,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R3,1568,CIM-UH_GB_1568,Antalis antillarum,,1,Scaphopoda,Carnivores,Benthic,seagrass
GB,GB_GB12R3,1569,CIM-UH_GB_1569,Carditopsis smithii,,3,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R3,1570,CIM-UH_GB_1570,Cerithium eburneum,,2,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R3,1571,CIM-UH_GB_1571,Cerithium litteratum,,9,Gastropoda,Herbivores/Deposit feeder,Benthic,seagrass
GB,GB_GB12R3,1572,CIM-UH_GB_1572,Chione cancellata,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R3,1573,CIM-UH_GB_1573,Crassinella lunulata,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R3,1574,CIM-UH_GB_1574,Eoacmaea pustulata,,4,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R3,1575,CIM-UH_GB_1575,Eulithidium adamsi,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R3,1576,CIM-UH_GB_1576,Gouldia cerina,,5,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R3,1577,CIM-UH_GB_1577,Nucula proxima,,1,Bivalvia,Deposit feeder,Benthic,seagrass
GB,GB_GB12R3,1578,CIM-UH_GB_1578,Phosinella sagraiana,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R3,1579,CIM-UH_GB_1579,Phrontis antillarum,,2,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R3,1580,CIM-UH_GB_1580,Pitar fulminatus,,1,Bivalvia,Suspension feeder,Benthic,seagrass
GB,GB_GB12R3,1581,CIM-UH_GB_1581,Smaragdia viridis,,1,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R3,1582,CIM-UH_GB_1582,Suturoglypta occidualis,,1,Gastropoda,Carnivores,Benthic,seagrass
GB,GB_GB12R3,1583,CIM-UH_GB_1583,Trochomodulus carchedonius,,3,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R3,1584,CIM-UH_GB_1584,Turbo castanea,,2,Gastropoda,Herbivores,Benthic,seagrass
GB,GB_GB12R3,1585,CIM-UH_GB_1585,Zebina browniana,,7,Gastropoda,Herbivores,Benthic,seagrass
